INFO flower 2023-11-07 15:10:02,994 | app.py:131 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=2000)
DEBUG flower 2023-11-07 15:57:05,932 | server.py:179 | evaluate_round 8 received 35 results and 0 failures
DEBUG flower 2023-11-07 15:57:05,932 | server.py:215 | fit_round 9: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 15:58:03,293 | server.py:229 | fit_round 9 received 35 results and 0 failures
DEBUG flower 2023-11-07 15:58:03,333 | server.py:165 | evaluate_round 9: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:04:06,080 | server.py:179 | evaluate_round 9 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:04:06,080 | server.py:215 | fit_round 10: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:04:58,924 | server.py:229 | fit_round 10 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:04:58,964 | server.py:165 | evaluate_round 10: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:09:01,922 | server.py:179 | evaluate_round 10 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:09:01,922 | server.py:215 | fit_round 11: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:09:58,288 | server.py:229 | fit_round 11 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:09:58,328 | server.py:165 | evaluate_round 11: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:16:04,305 | server.py:179 | evaluate_round 11 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:16:04,305 | server.py:215 | fit_round 12: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:16:57,253 | server.py:229 | fit_round 12 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:16:57,294 | server.py:165 | evaluate_round 12: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:21:07,315 | server.py:179 | evaluate_round 12 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:21:07,315 | server.py:215 | fit_round 13: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:22:01,890 | server.py:229 | fit_round 13 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:22:01,932 | server.py:165 | evaluate_round 13: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:28:06,172 | server.py:179 | evaluate_round 13 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:28:06,172 | server.py:215 | fit_round 14: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:28:58,367 | server.py:229 | fit_round 14 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:28:58,410 | server.py:165 | evaluate_round 14: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:33:12,066 | server.py:179 | evaluate_round 14 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:33:12,066 | server.py:215 | fit_round 15: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:34:07,401 | server.py:229 | fit_round 15 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:34:07,441 | server.py:165 | evaluate_round 15: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:40:10,026 | server.py:179 | evaluate_round 15 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:40:10,026 | server.py:215 | fit_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:41:02,365 | server.py:229 | fit_round 16 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:41:02,404 | server.py:165 | evaluate_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:45:04,685 | server.py:179 | evaluate_round 16 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:45:04,686 | server.py:215 | fit_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:45:56,048 | server.py:229 | fit_round 17 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:45:56,088 | server.py:165 | evaluate_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:51:55,703 | server.py:179 | evaluate_round 17 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:51:55,703 | server.py:215 | fit_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:52:48,950 | server.py:229 | fit_round 18 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:52:48,990 | server.py:165 | evaluate_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:57:08,959 | server.py:179 | evaluate_round 18 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:57:08,959 | server.py:215 | fit_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 16:58:11,612 | server.py:229 | fit_round 19 received 35 results and 0 failures
DEBUG flower 2023-11-07 16:58:11,657 | server.py:165 | evaluate_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:04:53,915 | server.py:179 | evaluate_round 19 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:04:53,915 | server.py:215 | fit_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:05:59,255 | server.py:229 | fit_round 20 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:05:59,298 | server.py:165 | evaluate_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:10:18,951 | server.py:179 | evaluate_round 20 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:10:18,951 | server.py:215 | fit_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:11:11,076 | server.py:229 | fit_round 21 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:11:11,116 | server.py:165 | evaluate_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:17:21,064 | server.py:179 | evaluate_round 21 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:17:21,064 | server.py:215 | fit_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:18:13,571 | server.py:229 | fit_round 22 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:18:13,611 | server.py:165 | evaluate_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:22:20,629 | server.py:179 | evaluate_round 22 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:22:20,629 | server.py:215 | fit_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:23:13,032 | server.py:229 | fit_round 23 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:23:13,072 | server.py:165 | evaluate_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:29:22,255 | server.py:179 | evaluate_round 23 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:29:22,255 | server.py:215 | fit_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:30:18,574 | server.py:229 | fit_round 24 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:30:18,629 | server.py:165 | evaluate_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:34:47,328 | server.py:179 | evaluate_round 24 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:34:47,329 | server.py:215 | fit_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:35:50,745 | server.py:229 | fit_round 25 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:35:50,787 | server.py:165 | evaluate_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:43:06,262 | server.py:179 | evaluate_round 25 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:43:06,263 | server.py:215 | fit_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:44:18,372 | server.py:229 | fit_round 26 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:44:18,418 | server.py:165 | evaluate_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:48:40,142 | server.py:179 | evaluate_round 26 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:48:40,142 | server.py:215 | fit_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:49:41,001 | server.py:229 | fit_round 27 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:49:41,041 | server.py:165 | evaluate_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:56:49,344 | server.py:179 | evaluate_round 27 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:56:49,345 | server.py:215 | fit_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 17:58:09,269 | server.py:229 | fit_round 28 received 35 results and 0 failures
DEBUG flower 2023-11-07 17:58:09,312 | server.py:165 | evaluate_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:03:40,596 | server.py:179 | evaluate_round 28 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:03:40,596 | server.py:215 | fit_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:04:43,763 | server.py:229 | fit_round 29 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:04:43,806 | server.py:165 | evaluate_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:11:36,072 | server.py:179 | evaluate_round 29 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:11:36,073 | server.py:215 | fit_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:12:48,540 | server.py:229 | fit_round 30 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:12:48,594 | server.py:165 | evaluate_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:18:52,640 | server.py:179 | evaluate_round 30 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:18:52,640 | server.py:215 | fit_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:20:13,322 | server.py:229 | fit_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:20:13,372 | server.py:165 | evaluate_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:27:05,250 | server.py:179 | evaluate_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:27:05,250 | server.py:215 | fit_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:28:10,472 | server.py:229 | fit_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:28:10,523 | server.py:165 | evaluate_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:32:32,636 | server.py:179 | evaluate_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:32:32,636 | server.py:215 | fit_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:33:30,684 | server.py:229 | fit_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:33:30,728 | server.py:165 | evaluate_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:39:45,544 | server.py:179 | evaluate_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:39:45,545 | server.py:215 | fit_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:40:42,601 | server.py:229 | fit_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:40:42,642 | server.py:165 | evaluate_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:45:00,480 | server.py:179 | evaluate_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:45:00,480 | server.py:215 | fit_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:45:56,566 | server.py:229 | fit_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:45:56,611 | server.py:165 | evaluate_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:52:11,315 | server.py:179 | evaluate_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:52:11,316 | server.py:215 | fit_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:53:06,359 | server.py:229 | fit_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:53:06,401 | server.py:165 | evaluate_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:57:13,787 | server.py:179 | evaluate_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:57:13,788 | server.py:215 | fit_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 18:58:10,754 | server.py:229 | fit_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-07 18:58:10,796 | server.py:165 | evaluate_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:04:10,653 | server.py:179 | evaluate_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:04:10,653 | server.py:215 | fit_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:05:08,617 | server.py:229 | fit_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:05:08,658 | server.py:165 | evaluate_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:09:20,133 | server.py:179 | evaluate_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:09:20,133 | server.py:215 | fit_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:10:16,694 | server.py:229 | fit_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:10:16,735 | server.py:165 | evaluate_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:16:33,691 | server.py:179 | evaluate_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:16:33,691 | server.py:215 | fit_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:17:29,339 | server.py:229 | fit_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:17:29,379 | server.py:165 | evaluate_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:21:52,755 | server.py:179 | evaluate_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:21:52,755 | server.py:215 | fit_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:22:59,035 | server.py:229 | fit_round 41 received 35 results and 0 failures
DEBUG flower 2023-11-07 19:22:59,085 | server.py:165 | evaluate_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-07 19:29:41,450 | server.py:179 | evaluate_round 41 received 35 results and 0 failures
evaluate_round 1 received 0 results and 23 timeouts
time: 290.38566875
losses_distributed: [[]]
metrics_distributed: [[]]
precision_distributed: [[]]
recall_distributed: [[]]
fscore_distributed: [[]]
evaluate_round 2 received 0 results and 35 timeouts
time: 608.100750166
losses_distributed: [[], []]
metrics_distributed: [[], []]
precision_distributed: [[], []]
recall_distributed: [[], []]
fscore_distributed: [[], []]
evaluate_round 3 received 0 results and 35 timeouts
time: 1018.116546333
losses_distributed: [[], [], []]
metrics_distributed: [[], [], []]
precision_distributed: [[], [], []]
recall_distributed: [[], [], []]
fscore_distributed: [[], [], []]
evaluate_round 4 received 0 results and 35 timeouts
time: 1316.990925625
losses_distributed: [[], [], [], []]
metrics_distributed: [[], [], [], []]
precision_distributed: [[], [], [], []]
recall_distributed: [[], [], [], []]
fscore_distributed: [[], [], [], []]
evaluate_round 5 received 0 results and 35 timeouts
time: 1764.966402208
losses_distributed: [[], [], [], [], []]
metrics_distributed: [[], [], [], [], []]
precision_distributed: [[], [], [], [], []]
recall_distributed: [[], [], [], [], []]
fscore_distributed: [[], [], [], [], []]
evaluate_round 6 received 0 results and 35 timeouts
time: 2070.116436375
losses_distributed: [[], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], []]
evaluate_round 7 received 0 results and 35 timeouts
time: 2504.010651208
losses_distributed: [[], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], []]
evaluate_round 8 received 0 results and 35 timeouts
time: 2822.483861041
losses_distributed: [[], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], []]
evaluate_round 9 received 0 results and 35 timeouts
time: 3242.629700125
losses_distributed: [[], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], []]
evaluate_round 10 received 0 results and 35 timeouts
time: 3538.48910975
losses_distributed: [[], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], []]
evaluate_round 11 received 0 results and 35 timeouts
time: 3960.872891375
losses_distributed: [[], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], []]
evaluate_round 12 received 0 results and 35 timeouts
time: 4263.889295958
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 13 received 0 results and 35 timeouts
time: 4682.748681041
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 14 received 0 results and 35 timeouts
time: 4988.644668291
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 15 received 0 results and 35 timeouts
time: 5406.606718333
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 16 received 0 results and 35 timeouts
time: 5701.268019625
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 17 received 0 results and 35 timeouts
time: 6112.296386958
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 18 received 0 results and 35 timeouts
time: 6425.554826916
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 19 received 0 results and 35 timeouts
time: 6890.514596791
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 20 received 0 results and 35 timeouts
time: 7215.553540666
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 21 received 0 results and 35 timeouts
time: 7637.669535
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 22 received 0 results and 35 timeouts
time: 7937.237289125
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 23 received 0 results and 35 timeouts
time: 8358.807650041
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 24 received 0 results and 35 timeouts
time: 8683.876848291
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
