INFO flower 2023-11-13 20:09:22,907 | app.py:131 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=4500)
DEBUG flower 2023-11-14 00:56:40,234 | server.py:229 | fit_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-14 00:56:40,273 | server.py:165 | evaluate_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:04:57,178 | server.py:179 | evaluate_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:04:57,178 | server.py:215 | fit_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:05:46,850 | server.py:229 | fit_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:05:46,889 | server.py:165 | evaluate_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:14:07,553 | server.py:179 | evaluate_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:14:07,554 | server.py:215 | fit_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:14:54,761 | server.py:229 | fit_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:14:54,801 | server.py:165 | evaluate_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:23:11,251 | server.py:179 | evaluate_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:23:11,251 | server.py:215 | fit_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:24:00,021 | server.py:229 | fit_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:24:00,063 | server.py:165 | evaluate_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:32:18,444 | server.py:179 | evaluate_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:32:18,444 | server.py:215 | fit_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:33:06,621 | server.py:229 | fit_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:33:06,660 | server.py:165 | evaluate_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:41:23,000 | server.py:179 | evaluate_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:41:23,001 | server.py:215 | fit_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:42:11,592 | server.py:229 | fit_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:42:11,634 | server.py:165 | evaluate_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:50:23,137 | server.py:179 | evaluate_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:50:23,138 | server.py:215 | fit_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:51:11,580 | server.py:229 | fit_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:51:11,620 | server.py:165 | evaluate_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 01:59:28,802 | server.py:179 | evaluate_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-14 01:59:28,802 | server.py:215 | fit_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:00:17,545 | server.py:229 | fit_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-14 02:00:17,584 | server.py:165 | evaluate_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:08:32,133 | server.py:179 | evaluate_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-14 02:08:32,133 | server.py:215 | fit_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:09:21,713 | server.py:229 | fit_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-14 02:09:21,754 | server.py:165 | evaluate_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:17:36,369 | server.py:179 | evaluate_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-14 02:17:36,369 | server.py:215 | fit_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:18:25,525 | server.py:229 | fit_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-14 02:18:25,563 | server.py:165 | evaluate_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:26:43,390 | server.py:179 | evaluate_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-14 02:26:43,391 | server.py:215 | fit_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:27:32,298 | server.py:229 | fit_round 41 received 35 results and 0 failures
DEBUG flower 2023-11-14 02:27:32,336 | server.py:165 | evaluate_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-14 02:35:44,855 | server.py:179 | evaluate_round 41 received 35 results and 0 failures
evaluate_round 1 received 0 results and 25 timeouts
time: 368.681856458
losses_distributed: [[]]
metrics_distributed: [[]]
precision_distributed: [[]]
recall_distributed: [[]]
fscore_distributed: [[]]
evaluate_round 2 received 0 results and 35 timeouts
time: 940.163916375
losses_distributed: [[], []]
metrics_distributed: [[], []]
precision_distributed: [[], []]
recall_distributed: [[], []]
fscore_distributed: [[], []]
evaluate_round 3 received 0 results and 35 timeouts
time: 1553.5937485
losses_distributed: [[], [], []]
metrics_distributed: [[], [], []]
precision_distributed: [[], [], []]
recall_distributed: [[], [], []]
fscore_distributed: [[], [], []]
evaluate_round 4 received 0 results and 35 timeouts
time: 2168.308314416
losses_distributed: [[], [], [], []]
metrics_distributed: [[], [], [], []]
precision_distributed: [[], [], [], []]
recall_distributed: [[], [], [], []]
fscore_distributed: [[], [], [], []]
evaluate_round 5 received 0 results and 35 timeouts
time: 2776.526216833
losses_distributed: [[], [], [], [], []]
metrics_distributed: [[], [], [], [], []]
precision_distributed: [[], [], [], [], []]
recall_distributed: [[], [], [], [], []]
fscore_distributed: [[], [], [], [], []]
evaluate_round 6 received 0 results and 35 timeouts
time: 3393.952835625
losses_distributed: [[], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], []]
evaluate_round 7 received 0 results and 35 timeouts
time: 4012.301091583
losses_distributed: [[], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], []]
evaluate_round 8 received 0 results and 35 timeouts
time: 4611.179169625
losses_distributed: [[], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], []]
evaluate_round 9 received 0 results and 35 timeouts
time: 5214.2359045
losses_distributed: [[], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], []]
evaluate_round 10 received 0 results and 35 timeouts
time: 5814.855250583
losses_distributed: [[], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], []]
evaluate_round 11 received 0 results and 35 timeouts
time: 6416.204235
losses_distributed: [[], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], []]
evaluate_round 12 received 0 results and 35 timeouts
time: 7017.543881041
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 13 received 0 results and 35 timeouts
time: 7619.711189208
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 14 received 0 results and 35 timeouts
time: 8226.193079166
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 15 received 0 results and 35 timeouts
time: 8831.422113416
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 16 received 0 results and 35 timeouts
time: 9432.429792375
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 17 received 0 results and 35 timeouts
time: 10030.926505916
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 18 received 0 results and 35 timeouts
time: 10626.217473458
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 19 received 0 results and 35 timeouts
time: 11193.82089775
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 20 received 0 results and 35 timeouts
time: 11737.956953125
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 21 received 0 results and 35 timeouts
time: 12281.565214708
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 22 received 0 results and 35 timeouts
time: 12827.329071416
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 23 received 0 results and 35 timeouts
time: 13371.56765125
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 24 received 0 results and 35 timeouts
time: 13919.793648583
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
