INFO flower 2023-11-16 20:16:38,608 | app.py:131 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=5500)
DEBUG flower 2023-11-16 21:43:20,439 | server.py:165 | evaluate_round 10: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 21:52:48,817 | server.py:179 | evaluate_round 10 received 35 results and 0 failures
DEBUG flower 2023-11-16 21:52:48,817 | server.py:215 | fit_round 11: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 21:53:43,011 | server.py:229 | fit_round 11 received 35 results and 0 failures
DEBUG flower 2023-11-16 21:53:43,053 | server.py:165 | evaluate_round 11: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:03:07,840 | server.py:179 | evaluate_round 11 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:03:07,840 | server.py:215 | fit_round 12: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:04:04,800 | server.py:229 | fit_round 12 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:04:04,840 | server.py:165 | evaluate_round 12: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:13:28,979 | server.py:179 | evaluate_round 12 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:13:28,979 | server.py:215 | fit_round 13: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:14:25,791 | server.py:229 | fit_round 13 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:14:25,833 | server.py:165 | evaluate_round 13: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:23:51,894 | server.py:179 | evaluate_round 13 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:23:51,894 | server.py:215 | fit_round 14: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:24:45,827 | server.py:229 | fit_round 14 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:24:45,871 | server.py:165 | evaluate_round 14: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:34:10,282 | server.py:179 | evaluate_round 14 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:34:10,283 | server.py:215 | fit_round 15: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:35:06,420 | server.py:229 | fit_round 15 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:35:06,462 | server.py:165 | evaluate_round 15: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:44:32,568 | server.py:179 | evaluate_round 15 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:44:32,568 | server.py:215 | fit_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:45:27,710 | server.py:229 | fit_round 16 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:45:27,760 | server.py:165 | evaluate_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:54:54,668 | server.py:179 | evaluate_round 16 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:54:54,668 | server.py:215 | fit_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 22:55:50,362 | server.py:229 | fit_round 17 received 35 results and 0 failures
DEBUG flower 2023-11-16 22:55:50,403 | server.py:165 | evaluate_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:05:21,375 | server.py:179 | evaluate_round 17 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:05:21,375 | server.py:215 | fit_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:06:21,125 | server.py:229 | fit_round 18 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:06:21,170 | server.py:165 | evaluate_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:15:49,058 | server.py:179 | evaluate_round 18 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:15:49,059 | server.py:215 | fit_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:16:43,822 | server.py:229 | fit_round 19 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:16:43,863 | server.py:165 | evaluate_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:25:28,745 | server.py:179 | evaluate_round 19 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:25:28,745 | server.py:215 | fit_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:26:15,805 | server.py:229 | fit_round 20 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:26:15,849 | server.py:165 | evaluate_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:34:38,924 | server.py:179 | evaluate_round 20 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:34:38,925 | server.py:215 | fit_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:35:28,955 | server.py:229 | fit_round 21 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:35:28,994 | server.py:165 | evaluate_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:43:55,550 | server.py:179 | evaluate_round 21 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:43:55,552 | server.py:215 | fit_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:44:45,565 | server.py:229 | fit_round 22 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:44:45,604 | server.py:165 | evaluate_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:53:08,878 | server.py:179 | evaluate_round 22 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:53:08,879 | server.py:215 | fit_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-16 23:53:59,674 | server.py:229 | fit_round 23 received 35 results and 0 failures
DEBUG flower 2023-11-16 23:53:59,718 | server.py:165 | evaluate_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:02:42,360 | server.py:179 | evaluate_round 23 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:02:42,361 | server.py:215 | fit_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:03:31,061 | server.py:229 | fit_round 24 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:03:31,100 | server.py:165 | evaluate_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:12:01,122 | server.py:179 | evaluate_round 24 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:12:01,122 | server.py:215 | fit_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:12:51,118 | server.py:229 | fit_round 25 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:12:51,157 | server.py:165 | evaluate_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:21:15,686 | server.py:179 | evaluate_round 25 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:21:15,686 | server.py:215 | fit_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:22:04,112 | server.py:229 | fit_round 26 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:22:04,151 | server.py:165 | evaluate_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:30:25,192 | server.py:179 | evaluate_round 26 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:30:25,192 | server.py:215 | fit_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:31:14,427 | server.py:229 | fit_round 27 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:31:14,468 | server.py:165 | evaluate_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:39:38,498 | server.py:179 | evaluate_round 27 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:39:38,499 | server.py:215 | fit_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:40:28,679 | server.py:229 | fit_round 28 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:40:28,723 | server.py:165 | evaluate_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:48:59,268 | server.py:179 | evaluate_round 28 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:48:59,268 | server.py:215 | fit_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:49:47,349 | server.py:229 | fit_round 29 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:49:47,388 | server.py:165 | evaluate_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:58:10,379 | server.py:179 | evaluate_round 29 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:58:10,379 | server.py:215 | fit_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 00:59:00,091 | server.py:229 | fit_round 30 received 35 results and 0 failures
DEBUG flower 2023-11-17 00:59:00,130 | server.py:165 | evaluate_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:07:44,238 | server.py:179 | evaluate_round 30 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:07:44,239 | server.py:215 | fit_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:08:34,449 | server.py:229 | fit_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:08:34,489 | server.py:165 | evaluate_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:17:02,454 | server.py:179 | evaluate_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:17:02,454 | server.py:215 | fit_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:17:52,323 | server.py:229 | fit_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:17:52,362 | server.py:165 | evaluate_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:26:38,521 | server.py:179 | evaluate_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:26:38,521 | server.py:215 | fit_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:27:29,431 | server.py:229 | fit_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:27:29,470 | server.py:165 | evaluate_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:35:57,675 | server.py:179 | evaluate_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:35:57,676 | server.py:215 | fit_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:36:47,917 | server.py:229 | fit_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:36:47,955 | server.py:165 | evaluate_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:45:22,262 | server.py:179 | evaluate_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:45:22,263 | server.py:215 | fit_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:46:09,827 | server.py:229 | fit_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:46:09,870 | server.py:165 | evaluate_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:54:35,853 | server.py:179 | evaluate_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:54:35,853 | server.py:215 | fit_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 01:55:27,069 | server.py:229 | fit_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-17 01:55:27,114 | server.py:165 | evaluate_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:03:49,536 | server.py:179 | evaluate_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:03:49,536 | server.py:215 | fit_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:04:38,334 | server.py:229 | fit_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:04:38,373 | server.py:165 | evaluate_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:13:18,189 | server.py:179 | evaluate_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:13:18,189 | server.py:215 | fit_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:14:08,364 | server.py:229 | fit_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:14:08,402 | server.py:165 | evaluate_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:22:34,282 | server.py:179 | evaluate_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:22:34,282 | server.py:215 | fit_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:23:24,737 | server.py:229 | fit_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:23:24,780 | server.py:165 | evaluate_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:31:48,027 | server.py:179 | evaluate_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:31:48,027 | server.py:215 | fit_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:32:38,580 | server.py:229 | fit_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:32:38,620 | server.py:165 | evaluate_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:41:02,284 | server.py:179 | evaluate_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:41:02,284 | server.py:215 | fit_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:41:52,670 | server.py:229 | fit_round 41 received 35 results and 0 failures
DEBUG flower 2023-11-17 02:41:52,710 | server.py:165 | evaluate_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-17 02:50:15,094 | server.py:179 | evaluate_round 41 received 35 results and 0 failures
evaluate_round 1 received 0 results and 12 timeouts
time: 229.785903041
losses_distributed: [[]]
metrics_distributed: [[]]
precision_distributed: [[]]
recall_distributed: [[]]
fscore_distributed: [[]]
evaluate_round 2 received 0 results and 35 timeouts
time: 770.213876875
losses_distributed: [[], []]
metrics_distributed: [[], []]
precision_distributed: [[], []]
recall_distributed: [[], []]
fscore_distributed: [[], []]
evaluate_round 3 received 0 results and 35 timeouts
time: 1395.202843458
losses_distributed: [[], [], []]
metrics_distributed: [[], [], []]
precision_distributed: [[], [], []]
recall_distributed: [[], [], []]
fscore_distributed: [[], [], []]
evaluate_round 4 received 0 results and 35 timeouts
time: 2018.751330666
losses_distributed: [[], [], [], []]
metrics_distributed: [[], [], [], []]
precision_distributed: [[], [], [], []]
recall_distributed: [[], [], [], []]
fscore_distributed: [[], [], [], []]
evaluate_round 5 received 0 results and 35 timeouts
time: 2645.220312541
losses_distributed: [[], [], [], [], []]
metrics_distributed: [[], [], [], [], []]
precision_distributed: [[], [], [], [], []]
recall_distributed: [[], [], [], [], []]
fscore_distributed: [[], [], [], [], []]
evaluate_round 6 received 0 results and 35 timeouts
time: 3273.679069958
losses_distributed: [[], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], []]
evaluate_round 7 received 0 results and 35 timeouts
time: 3906.149631083
losses_distributed: [[], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], []]
evaluate_round 8 received 0 results and 35 timeouts
time: 4528.483707583
losses_distributed: [[], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], []]
evaluate_round 9 received 0 results and 35 timeouts
time: 5149.768530916
losses_distributed: [[], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], []]
evaluate_round 10 received 0 results and 35 timeouts
time: 5775.5467515
losses_distributed: [[], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], []]
evaluate_round 11 received 0 results and 35 timeouts
time: 6394.565456125
losses_distributed: [[], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], []]
evaluate_round 12 received 0 results and 35 timeouts
time: 7015.705341416
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 13 received 0 results and 35 timeouts
time: 7638.616513666
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 14 received 0 results and 35 timeouts
time: 8257.001666708
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 15 received 0 results and 35 timeouts
time: 8879.283250416
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 16 received 0 results and 35 timeouts
time: 9501.387337791
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 17 received 0 results and 35 timeouts
time: 10128.092359416
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 18 received 0 results and 35 timeouts
time: 10755.773614166
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 19 received 0 results and 35 timeouts
time: 11335.495360083
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 20 received 0 results and 35 timeouts
time: 11885.682840791
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 21 received 0 results and 35 timeouts
time: 12442.31563925
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 22 received 0 results and 35 timeouts
time: 12995.650454375
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 23 received 0 results and 35 timeouts
time: 13569.139700875
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 24 received 0 results and 35 timeouts
time: 14127.908345375
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
