INFO flower 2023-10-11 14:28:26,682 | app.py:131 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=5000)
DEBUG flower 2023-10-11 17:18:04,885 | server.py:229 | fit_round 15 received 35 results and 0 failures
DEBUG flower 2023-10-11 17:18:04,929 | server.py:165 | evaluate_round 15: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 17:28:09,293 | server.py:179 | evaluate_round 15 received 35 results and 0 failures
DEBUG flower 2023-10-11 17:28:09,294 | server.py:215 | fit_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 17:29:13,368 | server.py:229 | fit_round 16 received 35 results and 0 failures
DEBUG flower 2023-10-11 17:29:13,416 | server.py:165 | evaluate_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 17:39:01,075 | server.py:179 | evaluate_round 16 received 35 results and 0 failures
DEBUG flower 2023-10-11 17:39:01,076 | server.py:215 | fit_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 17:40:09,549 | server.py:229 | fit_round 17 received 35 results and 0 failures
DEBUG flower 2023-10-11 17:40:09,591 | server.py:165 | evaluate_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 17:50:20,823 | server.py:179 | evaluate_round 17 received 35 results and 0 failures
DEBUG flower 2023-10-11 17:50:20,823 | server.py:215 | fit_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 17:51:14,486 | server.py:229 | fit_round 18 received 35 results and 0 failures
DEBUG flower 2023-10-11 17:51:14,529 | server.py:165 | evaluate_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:01:01,213 | server.py:179 | evaluate_round 18 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:01:01,214 | server.py:215 | fit_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:01:55,608 | server.py:229 | fit_round 19 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:01:55,653 | server.py:165 | evaluate_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:12:12,071 | server.py:179 | evaluate_round 19 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:12:12,072 | server.py:215 | fit_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:13:13,665 | server.py:229 | fit_round 20 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:13:13,712 | server.py:165 | evaluate_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:22:57,414 | server.py:179 | evaluate_round 20 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:22:57,414 | server.py:215 | fit_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:23:57,280 | server.py:229 | fit_round 21 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:23:57,325 | server.py:165 | evaluate_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:33:45,626 | server.py:179 | evaluate_round 21 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:33:45,629 | server.py:215 | fit_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:34:46,237 | server.py:229 | fit_round 22 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:34:46,282 | server.py:165 | evaluate_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:44:56,290 | server.py:179 | evaluate_round 22 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:44:56,291 | server.py:215 | fit_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:46:26,527 | server.py:229 | fit_round 23 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:46:26,582 | server.py:165 | evaluate_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 18:59:39,287 | server.py:179 | evaluate_round 23 received 35 results and 0 failures
DEBUG flower 2023-10-11 18:59:39,288 | server.py:215 | fit_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:00:29,672 | server.py:229 | fit_round 24 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:00:29,715 | server.py:165 | evaluate_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:09:52,870 | server.py:179 | evaluate_round 24 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:09:52,870 | server.py:215 | fit_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:10:43,005 | server.py:229 | fit_round 25 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:10:43,047 | server.py:165 | evaluate_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:20:04,008 | server.py:179 | evaluate_round 25 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:20:04,008 | server.py:215 | fit_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:20:57,853 | server.py:229 | fit_round 26 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:20:57,899 | server.py:165 | evaluate_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:30:11,739 | server.py:179 | evaluate_round 26 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:30:11,740 | server.py:215 | fit_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:31:07,709 | server.py:229 | fit_round 27 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:31:07,754 | server.py:165 | evaluate_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:40:21,437 | server.py:179 | evaluate_round 27 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:40:21,437 | server.py:215 | fit_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:41:16,689 | server.py:229 | fit_round 28 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:41:16,731 | server.py:165 | evaluate_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:50:32,431 | server.py:179 | evaluate_round 28 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:50:32,431 | server.py:215 | fit_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 19:51:28,429 | server.py:229 | fit_round 29 received 35 results and 0 failures
DEBUG flower 2023-10-11 19:51:28,474 | server.py:165 | evaluate_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:00:38,658 | server.py:179 | evaluate_round 29 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:00:38,658 | server.py:215 | fit_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:01:33,267 | server.py:229 | fit_round 30 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:01:33,309 | server.py:165 | evaluate_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:10:41,670 | server.py:179 | evaluate_round 30 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:10:41,670 | server.py:215 | fit_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:11:37,360 | server.py:229 | fit_round 31 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:11:37,402 | server.py:165 | evaluate_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:20:56,377 | server.py:179 | evaluate_round 31 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:20:56,377 | server.py:215 | fit_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:21:50,877 | server.py:229 | fit_round 32 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:21:50,922 | server.py:165 | evaluate_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:31:08,546 | server.py:179 | evaluate_round 32 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:31:08,547 | server.py:215 | fit_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:32:06,717 | server.py:229 | fit_round 33 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:32:06,760 | server.py:165 | evaluate_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:41:53,148 | server.py:179 | evaluate_round 33 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:41:53,148 | server.py:215 | fit_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:42:53,282 | server.py:229 | fit_round 34 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:42:53,327 | server.py:165 | evaluate_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:52:56,574 | server.py:179 | evaluate_round 34 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:52:56,575 | server.py:215 | fit_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 20:53:57,832 | server.py:229 | fit_round 35 received 35 results and 0 failures
DEBUG flower 2023-10-11 20:53:57,881 | server.py:165 | evaluate_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:04:15,456 | server.py:179 | evaluate_round 35 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:04:15,456 | server.py:215 | fit_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:05:18,138 | server.py:229 | fit_round 36 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:05:18,182 | server.py:165 | evaluate_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:15:35,041 | server.py:179 | evaluate_round 36 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:15:35,042 | server.py:215 | fit_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:16:36,909 | server.py:229 | fit_round 37 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:16:36,950 | server.py:165 | evaluate_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:26:46,979 | server.py:179 | evaluate_round 37 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:26:46,981 | server.py:215 | fit_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:27:47,822 | server.py:229 | fit_round 38 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:27:47,868 | server.py:165 | evaluate_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:38:04,672 | server.py:179 | evaluate_round 38 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:38:04,673 | server.py:215 | fit_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:39:05,369 | server.py:229 | fit_round 39 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:39:05,416 | server.py:165 | evaluate_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:49:20,102 | server.py:179 | evaluate_round 39 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:49:20,103 | server.py:215 | fit_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 21:50:21,209 | server.py:229 | fit_round 40 received 35 results and 0 failures
DEBUG flower 2023-10-11 21:50:21,253 | server.py:165 | evaluate_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 22:00:32,549 | server.py:179 | evaluate_round 40 received 35 results and 0 failures
DEBUG flower 2023-10-11 22:00:32,549 | server.py:215 | fit_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 22:01:32,945 | server.py:229 | fit_round 41 received 35 results and 0 failures
DEBUG flower 2023-10-11 22:01:32,988 | server.py:165 | evaluate_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-10-11 22:11:45,336 | server.py:179 | evaluate_round 41 received 35 results and 0 failures
evaluate_round 1 received 0 results and 29 timeouts
time: 472.963902875
losses_distributed: [[]]
metrics_distributed: [[]]
precision_distributed: [[]]
recall_distributed: [[]]
fscore_distributed: [[]]
evaluate_round 2 received 0 results and 35 timeouts
time: 1226.247525791
losses_distributed: [[], []]
metrics_distributed: [[], []]
precision_distributed: [[], []]
recall_distributed: [[], []]
fscore_distributed: [[], []]
evaluate_round 3 received 0 results and 35 timeouts
time: 1999.836129833
losses_distributed: [[], [], []]
metrics_distributed: [[], [], []]
precision_distributed: [[], [], []]
recall_distributed: [[], [], []]
fscore_distributed: [[], [], []]
evaluate_round 4 received 0 results and 35 timeouts
time: 2767.616461166
losses_distributed: [[], [], [], []]
metrics_distributed: [[], [], [], []]
precision_distributed: [[], [], [], []]
recall_distributed: [[], [], [], []]
fscore_distributed: [[], [], [], []]
evaluate_round 5 received 0 results and 35 timeouts
time: 3488.984190375
losses_distributed: [[], [], [], [], []]
metrics_distributed: [[], [], [], [], []]
precision_distributed: [[], [], [], [], []]
recall_distributed: [[], [], [], [], []]
fscore_distributed: [[], [], [], [], []]
evaluate_round 6 received 0 results and 35 timeouts
time: 4194.089843583
losses_distributed: [[], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], []]
evaluate_round 7 received 0 results and 35 timeouts
time: 4930.960773666
losses_distributed: [[], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], []]
evaluate_round 8 received 0 results and 35 timeouts
time: 5665.667644458
losses_distributed: [[], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], []]
evaluate_round 9 received 0 results and 35 timeouts
time: 6405.932779833
losses_distributed: [[], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], []]
evaluate_round 10 received 0 results and 35 timeouts
time: 7150.71211725
losses_distributed: [[], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], []]
evaluate_round 11 received 0 results and 35 timeouts
time: 7901.161841916
losses_distributed: [[], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], []]
evaluate_round 12 received 0 results and 35 timeouts
time: 8655.164355041
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 13 received 0 results and 35 timeouts
time: 9402.336901
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 14 received 0 results and 35 timeouts
time: 10124.801313041
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 15 received 0 results and 35 timeouts
time: 10785.631475083
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 16 received 0 results and 35 timeouts
time: 11437.287985166
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 17 received 0 results and 35 timeouts
time: 12117.020533875
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 18 received 0 results and 35 timeouts
time: 12757.396695958
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 19 received 0 results and 35 timeouts
time: 13428.247988791
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 20 received 0 results and 35 timeouts
time: 14073.577441125
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 21 received 0 results and 35 timeouts
time: 14721.7777955
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 22 received 0 results and 35 timeouts
time: 15392.42891525
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 23 received 0 results and 35 timeouts
time: 16275.408644666
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 24 received 0 results and 35 timeouts
time: 16889.106799708
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
