INFO flower 2023-11-13 10:22:19,146 | app.py:131 | Starting Flower server, config: ServerConfig(num_rounds=100, round_timeout=2500)
DEBUG flower 2023-11-13 11:11:40,258 | server.py:179 | evaluate_round 9 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:11:40,258 | server.py:215 | fit_round 10: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:12:30,023 | server.py:229 | fit_round 10 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:12:30,061 | server.py:165 | evaluate_round 10: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:16:42,137 | server.py:179 | evaluate_round 10 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:16:42,137 | server.py:215 | fit_round 11: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:17:39,245 | server.py:229 | fit_round 11 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:17:39,284 | server.py:165 | evaluate_round 11: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:22:32,600 | server.py:179 | evaluate_round 11 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:22:32,600 | server.py:215 | fit_round 12: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:23:25,976 | server.py:229 | fit_round 12 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:23:26,016 | server.py:165 | evaluate_round 12: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:27:35,632 | server.py:179 | evaluate_round 12 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:27:35,632 | server.py:215 | fit_round 13: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:28:29,257 | server.py:229 | fit_round 13 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:28:29,297 | server.py:165 | evaluate_round 13: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:33:34,826 | server.py:179 | evaluate_round 13 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:33:34,827 | server.py:215 | fit_round 14: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:34:32,917 | server.py:229 | fit_round 14 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:34:32,957 | server.py:165 | evaluate_round 14: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:38:53,146 | server.py:179 | evaluate_round 14 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:38:53,146 | server.py:215 | fit_round 15: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:39:46,975 | server.py:229 | fit_round 15 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:39:47,020 | server.py:165 | evaluate_round 15: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:45:00,116 | server.py:179 | evaluate_round 15 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:45:00,117 | server.py:215 | fit_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:45:57,336 | server.py:229 | fit_round 16 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:45:57,377 | server.py:165 | evaluate_round 16: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:50:18,150 | server.py:179 | evaluate_round 16 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:50:18,151 | server.py:215 | fit_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:51:26,533 | server.py:229 | fit_round 17 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:51:26,575 | server.py:165 | evaluate_round 17: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:56:40,689 | server.py:179 | evaluate_round 17 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:56:40,690 | server.py:215 | fit_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 11:57:35,476 | server.py:229 | fit_round 18 received 35 results and 0 failures
DEBUG flower 2023-11-13 11:57:35,516 | server.py:165 | evaluate_round 18: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:01:52,588 | server.py:179 | evaluate_round 18 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:01:52,588 | server.py:215 | fit_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:03:01,862 | server.py:229 | fit_round 19 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:03:01,912 | server.py:165 | evaluate_round 19: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:07:53,856 | server.py:179 | evaluate_round 19 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:07:53,856 | server.py:215 | fit_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:08:47,783 | server.py:229 | fit_round 20 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:08:47,820 | server.py:165 | evaluate_round 20: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:12:59,895 | server.py:179 | evaluate_round 20 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:12:59,895 | server.py:215 | fit_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:13:52,434 | server.py:229 | fit_round 21 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:13:52,472 | server.py:165 | evaluate_round 21: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:18:45,693 | server.py:179 | evaluate_round 21 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:18:45,693 | server.py:215 | fit_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:19:37,190 | server.py:229 | fit_round 22 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:19:37,227 | server.py:165 | evaluate_round 22: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:23:44,509 | server.py:179 | evaluate_round 22 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:23:44,510 | server.py:215 | fit_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:24:35,378 | server.py:229 | fit_round 23 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:24:35,418 | server.py:165 | evaluate_round 23: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:29:45,910 | server.py:179 | evaluate_round 23 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:29:45,911 | server.py:215 | fit_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:30:44,963 | server.py:229 | fit_round 24 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:30:45,004 | server.py:165 | evaluate_round 24: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:34:54,630 | server.py:179 | evaluate_round 24 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:34:54,631 | server.py:215 | fit_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:35:50,306 | server.py:229 | fit_round 25 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:35:50,346 | server.py:165 | evaluate_round 25: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:40:40,007 | server.py:179 | evaluate_round 25 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:40:40,008 | server.py:215 | fit_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:41:32,605 | server.py:229 | fit_round 26 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:41:32,645 | server.py:165 | evaluate_round 26: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:45:51,942 | server.py:179 | evaluate_round 26 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:45:51,943 | server.py:215 | fit_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:46:48,096 | server.py:229 | fit_round 27 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:46:48,137 | server.py:165 | evaluate_round 27: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:52:02,056 | server.py:179 | evaluate_round 27 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:52:02,057 | server.py:215 | fit_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:52:56,484 | server.py:229 | fit_round 28 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:52:56,526 | server.py:165 | evaluate_round 28: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:57:24,689 | server.py:179 | evaluate_round 28 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:57:24,690 | server.py:215 | fit_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 12:58:25,697 | server.py:229 | fit_round 29 received 35 results and 0 failures
DEBUG flower 2023-11-13 12:58:25,737 | server.py:165 | evaluate_round 29: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:04:02,362 | server.py:179 | evaluate_round 29 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:04:02,362 | server.py:215 | fit_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:05:02,276 | server.py:229 | fit_round 30 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:05:02,325 | server.py:165 | evaluate_round 30: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:09:27,115 | server.py:179 | evaluate_round 30 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:09:27,116 | server.py:215 | fit_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:10:26,889 | server.py:229 | fit_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:10:26,931 | server.py:165 | evaluate_round 31: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:15:59,854 | server.py:179 | evaluate_round 31 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:15:59,855 | server.py:215 | fit_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:16:58,303 | server.py:229 | fit_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:16:58,343 | server.py:165 | evaluate_round 32: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:21:24,234 | server.py:179 | evaluate_round 32 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:21:24,235 | server.py:215 | fit_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:22:20,261 | server.py:229 | fit_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:22:20,304 | server.py:165 | evaluate_round 33: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:27:31,160 | server.py:179 | evaluate_round 33 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:27:31,160 | server.py:215 | fit_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:28:23,921 | server.py:229 | fit_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:28:23,961 | server.py:165 | evaluate_round 34: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:32:38,619 | server.py:179 | evaluate_round 34 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:32:38,619 | server.py:215 | fit_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:33:34,093 | server.py:229 | fit_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:33:34,135 | server.py:165 | evaluate_round 35: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:39:00,975 | server.py:179 | evaluate_round 35 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:39:00,975 | server.py:215 | fit_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:40:15,553 | server.py:229 | fit_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:40:15,594 | server.py:165 | evaluate_round 36: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:44:58,711 | server.py:179 | evaluate_round 36 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:44:58,711 | server.py:215 | fit_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:46:01,246 | server.py:229 | fit_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:46:01,290 | server.py:165 | evaluate_round 37: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:52:12,650 | server.py:179 | evaluate_round 37 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:52:12,651 | server.py:215 | fit_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:53:08,529 | server.py:229 | fit_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:53:08,571 | server.py:165 | evaluate_round 38: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:57:39,049 | server.py:179 | evaluate_round 38 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:57:39,049 | server.py:215 | fit_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 13:58:38,021 | server.py:229 | fit_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-13 13:58:38,065 | server.py:165 | evaluate_round 39: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 14:03:52,610 | server.py:179 | evaluate_round 39 received 35 results and 0 failures
DEBUG flower 2023-11-13 14:03:52,610 | server.py:215 | fit_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 14:04:48,894 | server.py:229 | fit_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-13 14:04:48,935 | server.py:165 | evaluate_round 40: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 14:09:09,691 | server.py:179 | evaluate_round 40 received 35 results and 0 failures
DEBUG flower 2023-11-13 14:09:09,692 | server.py:215 | fit_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 14:10:08,700 | server.py:229 | fit_round 41 received 35 results and 0 failures
DEBUG flower 2023-11-13 14:10:08,742 | server.py:165 | evaluate_round 41: strategy sampled 35 clients (out of 35)
DEBUG flower 2023-11-13 14:15:23,899 | server.py:179 | evaluate_round 41 received 35 results and 0 failures
evaluate_round 1 received 0 results and 33 timeouts
time: 402.534880083
losses_distributed: [[]]
metrics_distributed: [[]]
precision_distributed: [[]]
recall_distributed: [[]]
fscore_distributed: [[]]
evaluate_round 2 received 0 results and 35 timeouts
time: 736.775762083
losses_distributed: [[], []]
metrics_distributed: [[], []]
precision_distributed: [[], []]
recall_distributed: [[], []]
fscore_distributed: [[], []]
evaluate_round 3 received 0 results and 35 timeouts
time: 1102.738363
losses_distributed: [[], [], []]
metrics_distributed: [[], [], []]
precision_distributed: [[], [], []]
recall_distributed: [[], [], []]
fscore_distributed: [[], [], []]
evaluate_round 4 received 0 results and 35 timeouts
time: 1390.3842855
losses_distributed: [[], [], [], []]
metrics_distributed: [[], [], [], []]
precision_distributed: [[], [], [], []]
recall_distributed: [[], [], [], []]
fscore_distributed: [[], [], [], []]
evaluate_round 5 received 0 results and 35 timeouts
time: 1739.90177975
losses_distributed: [[], [], [], [], []]
metrics_distributed: [[], [], [], [], []]
precision_distributed: [[], [], [], [], []]
recall_distributed: [[], [], [], [], []]
fscore_distributed: [[], [], [], [], []]
evaluate_round 6 received 0 results and 35 timeouts
time: 2025.45376725
losses_distributed: [[], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], []]
evaluate_round 7 received 0 results and 35 timeouts
time: 2351.185062166
losses_distributed: [[], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], []]
evaluate_round 8 received 0 results and 35 timeouts
time: 2633.268406208
losses_distributed: [[], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], []]
evaluate_round 9 received 0 results and 35 timeouts
time: 2960.15879125
losses_distributed: [[], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], []]
evaluate_round 10 received 0 results and 35 timeouts
time: 3262.0690245
losses_distributed: [[], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], []]
evaluate_round 11 received 0 results and 35 timeouts
time: 3612.534603041
losses_distributed: [[], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], []]
evaluate_round 12 received 0 results and 35 timeouts
time: 3915.568620333
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 13 received 0 results and 35 timeouts
time: 4274.765902333
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 14 received 0 results and 35 timeouts
time: 4593.088027333
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 15 received 0 results and 35 timeouts
time: 4960.061008333
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 16 received 0 results and 35 timeouts
time: 5278.076854083
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 17 received 0 results and 35 timeouts
time: 5660.616129458
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 18 received 0 results and 35 timeouts
time: 5972.514888208
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 19 received 0 results and 35 timeouts
time: 6333.782975125
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 20 received 0 results and 35 timeouts
time: 6639.822747166
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 21 received 0 results and 35 timeouts
time: 6985.620436625
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 22 received 0 results and 35 timeouts
time: 7284.426526208
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 23 received 0 results and 35 timeouts
time: 7645.826264458
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
metrics_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
precision_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
recall_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
fscore_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
evaluate_round 24 received 0 results and 35 timeouts
time: 7954.545558375
losses_distributed: [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]
